Level 0 URI,Level 0 preferred term,Level 1 URI,Level 1 preferred term,Level 2 URI,Level 2 preferred term,Level 3 URI,Level 3 preferred term,Description,Scope note,Level 0 code,Level 1 code,Level 2 code,Level 3 code
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/048,"interdisciplinaire programma's en kwalificaties met betrekking tot bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/0488,"interdisciplinaire programma's en kwalificaties met betrekking tot bedrijfskunde, bestuurskunde en recht","Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to business, administration and law are classified here.

=== Inclusions
Study of business and administration where emphasis is not given towards any of the detailed fields under 041 is included in this field.

=== Exclusions
Business programmes where emphasis is given to any of the detailed fields under 041 'Business and administration' (management, administration, marketing etc.) should be classified according to the specialisation.",,K,04,048,0488
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/049,"bedrijfskunde, bestuurskunde en recht, niet elders ingedeeld",,,,,K,04,049
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/049,"bedrijfskunde, bestuurskunde en recht, niet elders ingedeeld",http://data.europa.eu/esco/isced-f/0499,"bedrijfskunde, bestuurskunde en recht, niet elders ingedeeld",,,K,04,049,0499
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",,,,,,,K,05
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/050,"natuurwetenschappen, wiskunde en statistiek, niet nader gedefinieerd",,,,,K,05,050
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/050,"natuurwetenschappen, wiskunde en statistiek, niet nader gedefinieerd",http://data.europa.eu/esco/isced-f/0500,"natuurwetenschappen, wiskunde en statistiek, niet nader gedefinieerd",,,K,05,050,0500
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/051,biologie en aanverwante wetenschappen,,,,,K,05,051
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/051,biologie en aanverwante wetenschappen,http://data.europa.eu/esco/isced-f/0510,"biologie en aanverwante wetenschappen, niet nader gedefinieerd",,,K,05,051,0510
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/051,biologie en aanverwante wetenschappen,http://data.europa.eu/esco/isced-f/0511,biologie,"Biology is the study of the structure, function, reproduction, growth, evolution and behaviour of all living organisms.
Programmes and qualifications with the following main content are classified here:
Biology
Botany
Cell biology
Entomology
Genetics
Mycology
Zoology

=== Exclusions
Study of environmental sciences, which is the study of the relation between living organisms and the environment, is excluded from this detailed field and included in detailed field 0521 'Environmental sciences'. Study of chemical processes in living organisms (biochemistry, toxicology, pharmacology etc.) is excluded from this detailed field and included in detailed field 0512 'Biochemistry'.",,K,05,051,0511
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/051,biologie en aanverwante wetenschappen,http://data.europa.eu/esco/isced-f/0512,biochemie,"Biochemistry, sometimes called Biological chemistry, is the study of the chemistry of living organisms, including but not limited to, living matter.
Programmes and qualifications with the following main content are classified here:
Biological chemistry
Cell technology
Forensic sciences
Genetic code (DNA, RNA) studies
Genetic engineering
Pharmacology
Tissue culture technology
Toxicology
Virology

=== Inclusions
Biotechnology is included here.",,K,05,051,0512
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/051,biologie en aanverwante wetenschappen,http://data.europa.eu/esco/isced-f/0519,"biologie en aanverwante wetenschappen, niet elders ingedeeld",,,K,05,051,0519
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/052,milieu,,,,,K,05,052
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/052,milieu,http://data.europa.eu/esco/isced-f/0520,"milieu, niet nader gedefinieerd",,,K,05,052,0520
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/052,milieu,http://data.europa.eu/esco/isced-f/0521,milieuwetenschappen,"Environmental sciences are the study of organisms in relation to one another and to the environment.
Programmes and qualifications with the following main content are classified here:
Ecology
Environmental science

=== Exclusions
The study of biology and toxicology are excluded from this detailed field and included under narrow field 051 'Biological and related sciences'.",,K,05,052,0521
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/052,milieu,http://data.europa.eu/esco/isced-f/0522,habitats en in het wild levende dieren,"Natural environments and wildlife is the study of the relationships between living organisms in natural environments in order to protect nature and wildlife. It includes the study of establishing and maintaining national parks in order to preserve their original natural state.
Programmes and qualifications with the following main content are classified here:
National parks and wildlife management
Nature conservation
Wildlife

=== Exclusions
Study of agriculture, horticulture and forestry are excluded from this detailed field and included in some of the detailed fields under 08 'Agriculture, forestry, fisheries and veterinary'.
Study of hunting and trapping is excluded from this detailed field and included in detailed field 0821 'Forestry'.",,K,05,052,0522
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/052,milieu,http://data.europa.eu/esco/isced-f/0529,"milieu, niet elders ingedeeld",,,K,05,052,0529
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/053,natuurwetenschappen,,,,,K,05,053
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/053,natuurwetenschappen,http://data.europa.eu/esco/isced-f/0530,"natuurwetenschappen, niet nader gedefinieerd",,,K,05,053,0530
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/053,natuurwetenschappen,http://data.europa.eu/esco/isced-f/0531,chemie,"Chemistry is the study of substances and their elements and how they react when combined.
Programmes and qualifications with the following main content are classified here:
Inorganic chemistry
Organic chemistry
Physical chemistry

=== Exclusions
Biochemistry is excluded from this detailed field and included in detailed field 0512 'Biochemistry'.",,K,05,053,0531
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/053,natuurwetenschappen,http://data.europa.eu/esco/isced-f/0532,aardwetenschappen,"Earth sciences is the study of the composition and structure of earth including the hydrosphere and the atmosphere.
Programmes and qualifications with the following main content are classified here:
Climate research
Earth science
Geodesy
Geography (physical)
Geology
Geomatics
Geospatial technology
Meteorology
Oceanography
Seismology

=== Exclusions
Social geography is excluded from this detailed field and included in detailed field 0314 'Sociology and cultural studies'. Soil science is excluded from this detailed field and included in detailed field 0811 'Crop and livestock production'.",,K,05,053,0532
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/053,natuurwetenschappen,http://data.europa.eu/esco/isced-f/0533,fysica,"Physics is the study of properties and interactions of matter and energy. It includes the study of astronomy and space science.
Programmes and qualifications with the following main content are classified here:
Astronomy
Astrophysics
Chemical physics
Medical physics
Optics
Physics
Space science

=== Exclusions
Opticians' practice is excluded from this detailed field and included in detailed field 0914 'Medical diagnostic and treatment technology'.",,K,05,053,0533
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/053,natuurwetenschappen,http://data.europa.eu/esco/isced-f/0539,"natuurwetenschappen, niet elders ingedeeld",,,K,05,053,0539
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/054,wiskunde en statistiek,,,,,K,05,054
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/054,wiskunde en statistiek,http://data.europa.eu/esco/isced-f/0540,"wiskunde en statistiek, niet nader gedefinieerd",,,K,05,054,0540
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/05,"natuurwetenschappen, wiskunde en statistiek",http://data.europa.eu/esco/isced-f/054,wiskunde en statistiek,http://data.europa.eu/esco/isced-f/0541,wiskunde,"Mathematics is the study of abstract deductive systems. It includes algebra, arithmetic, geometry, real and complex analysis and pure and applied mathematics.
Programmes and qualifications with the following main content are classified here:
Algebra
Geometry
Mathematics
Numerical analysis
Operational research",,K,05,054,0541
